name,playcount,listeners,mbid,url,streamable,tags
Sugar Candy Mountain,2057027,194640,06181fca-00bf-4f50-9d8a-39fd0efb879e,https://www.last.fm/music/Sugar+Candy+Mountain,0,"dream pop, Psychedelic Rock, Lo-Fi"
Sunbeam Sound Machine,2116713,194590,,https://www.last.fm/music/Sunbeam+Sound+Machine,0,"dream pop, australian, psychedelic"
Wesley Safadão,5468422,194440,,https://www.last.fm/music/Wesley+Safad%C3%A3o,0,"dEUS, rei, god"
Vantage,2202988,194333,4094d46f-fadf-47de-80e2-14f3eaa8e3f4,https://www.last.fm/music/Vantage,0,"future funk, vaporwave, french"
Stephanie Beatriz,2676297,194326,,https://www.last.fm/music/Stephanie+Beatriz,0,"USA, hollywood, show tunes"
Mag.Lo,2208131,194253,,https://www.last.fm/music/Mag.Lo,0,"experimental, Hip-Hop, hip hop"
Darci,3984670,194238,601cc501-f114-4c42-86ae-6abd5d2b7d42,https://www.last.fm/music/Darci,0,"wave, Hip-Hop, chill"
Grupo Niche,2111233,194070,5436ce22-af50-4714-addc-afd5d2efc77f,https://www.last.fm/music/Grupo+Niche,0,"salsa, latin, Colombia"
brb.,3597673,193975,,https://www.last.fm/music/brb.,0,"rnb, electronic, pop"
Sista Prod,1715139,193762,,https://www.last.fm/music/Sista+Prod,0,
Cotton Jones,2501070,193760,04380c85-62e3-402e-9c6e-520f6d16a553,https://www.last.fm/music/Cotton+Jones,0,"folk, indie pop, indie"
With Confidence,5174616,193684,7ebbfea2-3202-4ae5-b351-879d2cbcce8c,https://www.last.fm/music/With+Confidence,0,"pop punk, australian, alternative rock"
WEKI MEKI,9051952,193607,,https://www.last.fm/music/WEKI+MEKI,0,"k-pop, Kpop, Korean"
Raiden,2512188,193598,d7f9bf88-dab4-49a9-ac5a-10b38b45ff8a,https://www.last.fm/music/Raiden,0,"Drum and bass, darkstep, techstep"
Fat Jon,4552170,193388,f9288855-58f9-42ed-8001-6edc34d2f00a,https://www.last.fm/music/Fat+Jon,0,"Hip-Hop, trip-hop, downtempo"
The Honeysticks,2735455,193376,,https://www.last.fm/music/The+Honeysticks,0,"indie pop, pop, indie"
JongHyun,9963805,193367,,https://www.last.fm/music/JongHyun,0,"k-pop, shinee, Korean"
Wesley Joseph,1906088,193330,,https://www.last.fm/music/Wesley+Joseph,0,"rap, hip hop, Hip-Hop"
Jerry Rivera,1585497,193288,d53d5b18-eb28-4b2d-a2e0-3fe2891a385f,https://www.last.fm/music/Jerry+Rivera,0,"salsa, latin, puerto rico"
shakewell,4095975,193272,,https://www.last.fm/music/shakewell,0,"rap, Hip-Hop, cloud rap"
The Hu,3175827,193143,803cb255-2fc9-453a-9617-b20e64369232,https://www.last.fm/music/The+Hu,0,"folk metal, folk rock, mongolian"
Friction,2299528,193053,e82e71d3-c420-4be3-964f-585bf09b3038,https://www.last.fm/music/Friction,0,"Drum and bass, punk, japanese"
bliss3three,3999975,192999,,https://www.last.fm/music/bliss3three,0,"vaporwave, hexd, hypnagogic pop"
Frederick Delius,893524,192965,2a006dfe-a7af-46d1-b38f-8c1d90dd230d,https://www.last.fm/music/Frederick+Delius,0,"Classical, romantic, english"
Enny,1861357,192943,,https://www.last.fm/music/Enny,0,"soul, rap, rnb"
Henry,2721624,192933,fcd1f6c4-33a8-430d-9588-670d248304da,https://www.last.fm/music/Henry,0,"k-pop, Korean, pop"
Justin Quiles,2682519,192836,e5fdb46c-eb73-4820-94ba-5dd5b35948cf,https://www.last.fm/music/Justin+Quiles,0,"Reggaeton, latin, Latin Urban"
Swirlies,3738711,192712,4ec4a033-ba44-41ca-8e09-3bf94fc08523,https://www.last.fm/music/Swirlies,0,"shoegaze, dream pop, Lo-Fi"
Armand Hammer,6752018,192666,167a6f86-2c26-43fe-82f0-e4c8a39ea490,https://www.last.fm/music/Armand+Hammer,0,"Hip-Hop, rap, underground hip-hop"
Grace Ives,2073115,192651,,https://www.last.fm/music/Grace+Ives,0,"indie pop, Lo-Fi, indie"
Tulipa Ruiz,5477630,192642,883cbd06-7ed2-4c5f-a5c0-8ea7792b4655,https://www.last.fm/music/Tulipa+Ruiz,0,"mpb, brazilian, folk"
PK,2792496,192601,f4456723-9674-451c-9266-583ec1b13e3c,https://www.last.fm/music/PK,0,"rock, Grime, pk"
Brock Berrigan,3174598,192572,c10c7e25-78db-494d-91b8-3e66fb0fa021,https://www.last.fm/music/Brock+Berrigan,0,"trip-hop, electronic, Hip-Hop"
Planet Giza,1447941,192540,,https://www.last.fm/music/Planet+Giza,0,"Hip-Hop, electronic, hip hop"
Moses Gunn Collective,1868185,192422,,https://www.last.fm/music/Moses+Gunn+Collective,0,"Psychedelic Rock, psychedelic, psychedelic pop"
Mino,4091818,192378,c65e6674-1a60-4350-afdf-0f6e1904eebf,https://www.last.fm/music/Mino,0,"rap, k-pop, Hip-Hop"
Udo Lindenberg,3481949,192285,8d3c6a3c-4d97-455c-ad07-3fefc0172861,https://www.last.fm/music/Udo+Lindenberg,0,"Deutschrock, german, rock"
daoko,6119056,192210,8627f0c6-7ff3-4dee-b42d-48163e8187db,https://www.last.fm/music/daoko,0,"japanese, Hip-Hop, j-pop"
Sega Bodega,5259727,192145,,https://www.last.fm/music/Sega+Bodega,0,"electronic, Grime, experimental"
Caramella Girls,2089523,192020,,https://www.last.fm/music/Caramella+Girls,0,"dance, eurodance, swedish"
Orange Caramel,5486411,191944,27b9a365-56c2-4471-b886-d4af635b1fb0,https://www.last.fm/music/Orange+Caramel,0,"k-pop, Korean, Kpop"
Bratmobile,3024157,191848,d6dfbc0b-d737-49df-be8e-517b85985bcb,https://www.last.fm/music/Bratmobile,0,"riot grrrl, punk, female vocalists"
Tiê,4918382,191835,4c9d623a-8ba8-44ef-b866-17cc8d353019,https://www.last.fm/music/Ti%C3%AA,0,"mpb, folk, female vocalists"
Yerin Baek,10492063,191777,,https://www.last.fm/music/Yerin+Baek,0,"k-pop, rnb, Korean"
Haywyre,2979990,191766,a2655283-a2b6-493d-843b-dd0995ac401e,https://www.last.fm/music/Haywyre,0,"dubstep, glitch, electronic"
Skylar Spence,2165637,191741,,https://www.last.fm/music/Skylar+Spence,0,"vaporwave, future funk, electronic"
Chanyeol,6668325,191635,,https://www.last.fm/music/Chanyeol,0,"k-pop, exo, Korean"
Aram Khachaturian,971197,191605,fa25cd1f-beeb-4718-b4bb-d3da4f53539f,https://www.last.fm/music/Aram+Khachaturian,0,"Classical, Armenian, contemporary classical"
Junko Ohashi,1980037,191603,,https://www.last.fm/music/Junko+Ohashi,0,"j-pop, japanese, Japanese City Pop"
Kudasaibeats,3164657,191504,,https://www.last.fm/music/Kudasaibeats,0,"Lo-Fi, american, Hip-Hop"
Kris Kross Amsterdam,2350670,191458,,https://www.last.fm/music/Kris+Kross+Amsterdam,0,"pop, dance, House"
G Mills,1120748,191458,,https://www.last.fm/music/G+Mills,0,"Lo-Fi, electronic, chill"
Kraftklub,10296661,191439,ecfc32cb-b26e-41a0-8b41-7100c6a3fcc4,https://www.last.fm/music/Kraftklub,0,"seen live, german, indie"
Dominic Cooper,1258690,191367,ffe1a914-e759-4363-a0fa-9be7349f6d4d,https://www.last.fm/music/Dominic+Cooper,0,"Mamma mia, pop, Soundtrack"
NateWantsToBattle,5313739,191353,,https://www.last.fm/music/NateWantsToBattle,0,"post-hardcore, alternative, covers"
Ollie MN,2214994,191280,,https://www.last.fm/music/Ollie+MN,0,"acoustic, indie, british"
Blanco,5615427,191264,f1522a98-91d6-4397-8990-30ca9e5c9e4b,https://www.last.fm/music/Blanco,0,"Hip-Hop, rap, hip hop"
Lexi Jayde,2823184,191258,,https://www.last.fm/music/Lexi+Jayde,0,"pop, indie pop, female vocalists"
Endor,1267232,191253,3f23ce60-38bf-48b1-9f76-9a6582d0784b,https://www.last.fm/music/Endor,0,"House, Scottish, Brutal Death Metal"
Mineral,5494828,191159,b92fbf93-4e2d-424d-a888-7da5fc41d0b6,https://www.last.fm/music/Mineral,0,"emo, indie, midwest emo"
Romy,2459296,191153,,https://www.last.fm/music/Romy,0,"electronic, House, pop"
Valentino Khan,1454520,191117,,https://www.last.fm/music/Valentino+Khan,0,"electronic, House, moombahton"
Seals And Crofts,1067950,190957,,https://www.last.fm/music/Seals+And+Crofts,0,"soft rock, classic rock, 70s"
Sorriso Maroto,4886425,190787,15f48f68-b87c-4824-8f16-db300b996b72,https://www.last.fm/music/Sorriso+Maroto,0,"Pagode, SORRISO MAROTO, samba"
SadBoyProlific,5179422,190669,,https://www.last.fm/music/SadBoyProlific,0,"rap, Hip-Hop, emo"
Life Without Buildings,2535787,190554,f2fc3767-1688-4a84-be35-38b7928a1fcc,https://www.last.fm/music/Life+Without+Buildings,0,"post-punk, indie, art rock"
Kenny Mason,5704930,190387,5fcd8351-53ea-4c39-ba6a-a2c2afb24007,https://www.last.fm/music/Kenny+Mason,0,"Hip-Hop, rap, trap"
The Unlikely Candidates,2623112,190372,568a5f4b-f182-43be-9fe8-7758dd69be07,https://www.last.fm/music/The+Unlikely+Candidates,0,"alternative, indie rock, rock"
Carlie Hanson,2557256,190348,,https://www.last.fm/music/Carlie+Hanson,0,"pop, alternative, indie pop"
Trinix,1567030,190335,,https://www.last.fm/music/Trinix,0,"electronic, french, electro"
fatboibari,2341374,190302,,https://www.last.fm/music/fatboibari,0,"american, United States"
Nina,2359687,190224,eba09275-2e0f-4e70-b954-555e1aec3720,https://www.last.fm/music/Nina,0,"eurodance, pop, female vocalists"
Cathedral Bells,1498108,190139,,https://www.last.fm/music/Cathedral+Bells,0,"shoegaze, dream pop, indie pop"
Party Favor,1633312,190112,,https://www.last.fm/music/Party+Favor,0,"electronic, dance, House"
Dustin Lynch,2940777,190032,64f8c7a9-1074-4ab7-bb2c-8397884cd38a,https://www.last.fm/music/Dustin+Lynch,0,"country, Donald Trump, trump"
Clarence Clarity,4638644,189962,bd72c37d-5c45-42d1-8ccf-97ebb5612b8f,https://www.last.fm/music/Clarence+Clarity,0,"experimental, rnb, glitch pop"
Terror Jr,3392208,189906,,https://www.last.fm/music/Terror+Jr,0,"pop, electronic, electropop"
SL,4443417,189890,74c62238-d0d9-47c2-8a77-a8ac31383c75,https://www.last.fm/music/SL,0,"Grime, Hip-Hop, drill"
Wednesday,4293113,189874,9af01d07-8f6e-4651-bdcb-38efae021af7,https://www.last.fm/music/Wednesday,0,"shoegaze, indie rock, Alt-country"
Parry Gripp,2488807,189845,6c12eade-8e98-4e1c-b995-2ceb7f17ad32,https://www.last.fm/music/Parry+Gripp,0,"comedy, funny, rock"
daigoro789,4013532,189834,,https://www.last.fm/music/daigoro789,0,"piano, Soundtrack, solo piano"
Spillage VIllage,4006155,189831,4b1d3ebc-b45a-45ec-a97e-426a20c1c6ab,https://www.last.fm/music/Spillage+VIllage,0,"rap, Hip-Hop, hip hop"
arlie,2356592,189830,,https://www.last.fm/music/arlie,0,"indie, pop, House"
La Ley,2852524,189748,63c5d2a6-bc32-4991-bf3a-9efe3a1d741b,https://www.last.fm/music/La+Ley,0,"Rock en Espanol, Latin Rock, chile"
Ojerime,2638672,189634,,https://www.last.fm/music/Ojerime,0,"rnb, alternative rnb, Hip-Hop"
Gente de Zona,1650710,189566,35e53195-f6e1-40bc-a3ae-62b1900ee199,https://www.last.fm/music/Gente+de+Zona,0,"Reggaeton, cubaton, cuba"
Wild Party,2654905,189555,e5c07522-9b9a-4e68-a927-25a772a1c9f6,https://www.last.fm/music/Wild+Party,0,"indie pop, indie, seen live"
Etta Jones,1009847,189547,1bb2fd3c-3ed3-49d2-afb5-5266dcdbafa8,https://www.last.fm/music/Etta+Jones,0,"jazz, female vocalists, jazz vocal"
Nigo,1593075,189481,a4285c08-715a-4145-a217-49e98f7f0364,https://www.last.fm/music/Nigo,0,"japanese, trip-hop, minimal"
Jean Deaux,1620428,189447,,https://www.last.fm/music/Jean+Deaux,0,"pop, rap, rnb"
Rocío Dúrcal,2604391,189407,b8ba2ae6-a233-4b9c-bce3-ea7a7803c946,https://www.last.fm/music/Roc%C3%ADo+D%C3%BArcal,0,"spanish, rocio durcal, female vocalists"
KVSH,1988399,189402,,https://www.last.fm/music/KVSH,0,"eletronic, dance, brazil"
Tevomxntana,2951549,189398,,https://www.last.fm/music/Tevomxntana,0,
Tom The Mail Man,4530406,189335,,https://www.last.fm/music/Tom+The+Mail+Man,0,"rap, Hip-Hop, emo rap"
Davi Kneip,3007897,189233,,https://www.last.fm/music/Davi+Kneip,0,"funk, brazil, brasil"
Runnner,1697525,189163,,https://www.last.fm/music/Runnner,0,"folk, indie, indie folk"
Gunship,5976862,189148,,https://www.last.fm/music/Gunship,0,"synthwave, electronic, retrowave"
Jonatan Leandoer96,7838061,188971,,https://www.last.fm/music/Jonatan+Leandoer96,0,"indie rock, cloud rap, experimental"
plenka,3186981,188948,,https://www.last.fm/music/plenka,0,"witch house, electronic, downtempo"
Melody,2558899,188943,de42b44e-0b7d-449e-a6bb-8c08a617d78d,https://www.last.fm/music/Melody,0,"pop, funk, female vocalist"
The Blue Stones,3008208,188904,bff6b03f-c91b-4af9-a7f3-3dad6bc3165e,https://www.last.fm/music/The+Blue+Stones,0,"blues rock, Garage Rock, rock"
Uyama Hiroto,3847272,188869,ff139930-ec21-4c01-8737-4e4c05bdd472,https://www.last.fm/music/Uyama+Hiroto,0,"jazz, nu-jazz, instrumental"
Anohni,3902137,188846,,https://www.last.fm/music/Anohni,0,"electronic, art pop, experimental"
Ryan,1095280,188771,e98d0b49-cb6d-4f8b-b10b-a20757497648,https://www.last.fm/music/Ryan,0,"trip-hop, trance, pop"
Crass,5595004,188709,c7437df4-6fac-4c89-99ae-f8640f268222,https://www.last.fm/music/Crass,0,"punk, anarcho-punk, punk rock"
Los Tucanes De Tijuana,1978607,188700,f1802d84-5885-4cc0-81c6-c4823510ebf4,https://www.last.fm/music/Los+Tucanes+De+Tijuana,0,"mexico, regional mexican, mexican folk"
Goody Grace,2001022,188609,,https://www.last.fm/music/Goody+Grace,0,"Hip-Hop, indie, alternative"
Arthur Verocai,2973638,188577,b236b897-8db4-4823-b28e-c211683254ac,https://www.last.fm/music/Arthur+Verocai,0,"jazz, Bossa Nova, brazilian"
IzzaMuzzic,2395429,188460,,https://www.last.fm/music/IzzaMuzzic,0,"downtempo, dance, electronic"
Millionaires,4674073,188342,16b62960-0290-4ddf-91a1-5eb64f5c5d19,https://www.last.fm/music/Millionaires,0,"electronic, electro, Scene"
Andrew Garfield,6030949,188334,,https://www.last.fm/music/Andrew+Garfield,0,"pop, Soundtrack, american"
carpetgarden,2475549,188265,,https://www.last.fm/music/carpetgarden,0,"hip hop, alternative, emo"
Rx Papi,6315431,188173,,https://www.last.fm/music/Rx+Papi,0,"cloud rap, plugg, trap"
The KVB,2794893,188106,cec651c7-19f4-4965-9566-3a05024130be,https://www.last.fm/music/The+KVB,0,"post-punk, shoegaze, darkwave"
cold hart,4132404,188091,,https://www.last.fm/music/cold+hart,0,"cloud rap, emo rap, trap"
Grady,2165932,188085,7ceb0bc2-3a1b-44aa-8cba-01cfc34eec2c,https://www.last.fm/music/Grady,0,"blues rock, rock, Stoner Rock"
Phil Wickham,4427451,188071,b635a97f-a971-4d53-8317-b21d3ca4f901,https://www.last.fm/music/Phil+Wickham,0,"christian, worship, christian rock"
Xavier Omär,1801142,188047,,https://www.last.fm/music/Xavier+Om%C3%A4r,0,"rnb, soul, pop"
Old Dominion,3754600,187990,6aee16a0-bb7e-45a8-8879-d965a25ae310,https://www.last.fm/music/Old+Dominion,0,"country, black metal, seen live"
Ryan Castro,3012085,187942,,https://www.last.fm/music/Ryan+Castro,0,"Reggaeton, latin, Colombia"
Cemeteries,2170461,187933,ded3dedb-8ab3-4dca-8447-e3d31ab6aaa7,https://www.last.fm/music/Cemeteries,0,"dream pop, ambient, indie"
Christine Baranski,1406495,187822,,https://www.last.fm/music/Christine+Baranski,0,"Soundtrack, Mamma mia, female vocalists"
Counterparts,12249627,187804,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a,https://www.last.fm/music/Counterparts,0,"melodic hardcore, metalcore, hardcore"
Soulchef,1773316,187618,b7302cd1-8f0d-46ce-b869-872922c4002d,https://www.last.fm/music/Soulchef,0,"Hip-Hop, Jazz Hop, underground hip-hop"
Bruno & Marrone,4031202,187613,f7c823d0-c49f-40d3-84c0-edc32d045ea2,https://www.last.fm/music/Bruno+&+Marrone,0,"sertanejo, Bruno e Marrone, brazilian country"
Stephen Schwartz,2706582,187572,57df78f7-085d-4322-9589-fd41c1e1e869,https://www.last.fm/music/Stephen+Schwartz,0,"musical, musicals, Broadway"
Matt and Kim,1675244,187522,28537bf2-22c5-4840-91fc-fcb98e8c7379,https://www.last.fm/music/Matt+and+Kim,0,"seen live, indie pop, indie"
The Ballroom Thieves,1240719,187466,,https://www.last.fm/music/The+Ballroom+Thieves,0,"folk, folk rock, seen live"
Dry Cleaning,4427615,187429,,https://www.last.fm/music/Dry+Cleaning,0,"post-punk, Crank wave, spoken word"
Turbo,4080644,187325,fef62a45-9ec1-4412-9443-08e39772b96f,https://www.last.fm/music/Turbo,0,"heavy metal, thrash metal, polish"
Matt Champion,1966056,187248,,https://www.last.fm/music/Matt+Champion,0,"brockhampton, Hip-Hop, rap"
Pale Jay,1086762,187245,,https://www.last.fm/music/Pale+Jay,0,"soul, indie, jazz"
Siames,3878833,187224,,https://www.last.fm/music/Siames,0,"electronic, indie, argentina"
Saucy Santana,1529220,187105,,https://www.last.fm/music/Saucy+Santana,0,"pop, rap, USA"
MASN,2626470,187105,,https://www.last.fm/music/MASN,0,"Hip-Hop, pop, alternative"
Confetti,2904367,187027,866e50dc-b6b3-4c6b-91ae-3a872765dac9,https://www.last.fm/music/Confetti,0,"indie pop, twee, indie"
Addison Rae,3762633,186975,,https://www.last.fm/music/Addison+Rae,0,"pop, queen of pop, tiktok"
Origami Angel,10832916,186950,,https://www.last.fm/music/Origami+Angel,0,"emo, pop punk, midwest emo"
Chitãozinho & Xororó,2217824,186934,59378495-b82b-4def-bb34-0d7c83a58e6e,https://www.last.fm/music/Chit%C3%A3ozinho+&+Xoror%C3%B3,0,"sertanejo, brazilian, brazilian country"
Yugo Kanno,5380497,186853,,https://www.last.fm/music/Yugo+Kanno,0,"Soundtrack, japanese, instrumental"
Parannoul,6519729,186845,,https://www.last.fm/music/Parannoul,0,"shoegaze, emo, post-rock"
Snail's house,5646951,186821,,https://www.last.fm/music/Snail%27s+house,0,"future bass, electronic, kawaii bass"
I Set My Friends on Fire,5666304,186820,29cb45d6-d339-4ab2-a2e2-40715aa9f3bf,https://www.last.fm/music/I+Set+My+Friends+on+Fire,0,"post-hardcore, experimental, screamo"
Jalen Santoy,1885014,186778,,https://www.last.fm/music/Jalen+Santoy,0,"Hip-Hop, rap, hip hop"
Beach Goons,2140772,186674,,https://www.last.fm/music/Beach+Goons,0,"Garage Rock, surf punk, surf rock"
Jessie Murph,2645629,186622,,https://www.last.fm/music/Jessie+Murph,0,"pop, USA, indie"
Leo,3981210,186598,f0cdb3e4-5258-48d6-b0a4-6719ec61c13d,https://www.last.fm/music/Leo,0,"heavy metal, metal, Spanish Metal"
Cícero,12014330,186377,fe83acee-f465-4cd5-a6b0-9b1f946a335d,https://www.last.fm/music/C%C3%ADcero,0,"mpb, brazilian, folk"
Gia Margaret,2201684,186217,,https://www.last.fm/music/Gia+Margaret,0,"ambient, indie, singer-songwriter"
The Main Ingredient,1022730,186069,ee06187e-f6db-46e0-8164-be626127673d,https://www.last.fm/music/The+Main+Ingredient,0,"soul, 70s, funk"
The Beaches,2235944,186032,7cdde914-8b3e-4690-9eba-2dac2d5bb977,https://www.last.fm/music/The+Beaches,0,"indie rock, rock, indie"
g3ox_em,1501449,186013,,https://www.last.fm/music/g3ox_em,0,"Romanian, phonk, sigma"
Kurt Hugo Schneider,1971012,185938,,https://www.last.fm/music/Kurt+Hugo+Schneider,0,"youtube, male vocalists, Kurt Hugo Schneider"
S1mba,1786120,185929,,https://www.last.fm/music/S1mba,0,"Hip-Hop, rap, limited tracks"
BLUE IVERSON,1664564,185878,,https://www.last.fm/music/BLUE+IVERSON,0,"jazz, electronic, british"
Konteks,940089,185837,,https://www.last.fm/music/Konteks,0,"Lo-Fi, beats, Hip-Hop"
Nathy Peluso,6209594,185782,,https://www.last.fm/music/Nathy+Peluso,0,"argentina, pop, seen live"
Austin Wintory,4980219,185710,78f15956-c5e1-46d6-a46b-fa6f46681ec8,https://www.last.fm/music/Austin+Wintory,0,"Soundtrack, video game music, ambient"
Woosung,4172003,185618,,https://www.last.fm/music/Woosung,0,"k-pop, Korean, seen live"
Kyle Dion,2150928,185539,,https://www.last.fm/music/Kyle+Dion,0,"rnb, soul, USA"
Torres,2909492,185536,a6b08ab1-3927-4644-ba6e-48e565ee3872,https://www.last.fm/music/Torres,0,"indie, folk, alternative"
Molly Burch,2077004,185472,,https://www.last.fm/music/Molly+Burch,0,"singer-songwriter, indie, folk"
Polvo,4152971,185408,a57e5515-555a-42d6-a92a-465deac3fdd1,https://www.last.fm/music/Polvo,0,"math rock, indie rock, post-rock"
Daisy Jones & The Six,6805736,185390,,https://www.last.fm/music/Daisy+Jones+&+The+Six,0,"rock, 70s, folk"
Evgeny Grinko,2424541,185318,,https://www.last.fm/music/Evgeny+Grinko,0,"instrumental, piano, russian"
Suzy,3111378,185311,b328302c-bb99-4266-8bd2-eb676be06a48,https://www.last.fm/music/Suzy,0,"k-pop, ladino, jewish"
Autoheart,4756589,185238,eba72c3c-47e5-4541-ae1c-c34b217d38c4,https://www.last.fm/music/Autoheart,0,"indie pop, indie, british"
Lexa,5872965,185230,bfc59a63-56e1-441e-99da-1c5210f3e27a,https://www.last.fm/music/Lexa,0,"pop, dance, funk"
SpaceGhostPurrp,7556043,185076,6c0143f4-f950-4608-8572-6ebefc2a37c9,https://www.last.fm/music/SpaceGhostPurrp,0,"Hip-Hop, rap, Lo-Fi"
Glorilla,1861085,184934,,https://www.last.fm/music/Glorilla,0,"rap, Hip-Hop, hip hop"
PLAYAMANE,1857960,184888,,https://www.last.fm/music/PLAYAMANE,0,"electronic, instrumental, phonk"
Luiz Gonzaga,2829991,184887,712fcc0f-25f5-45bf-bbb8-2601872d08e1,https://www.last.fm/music/Luiz+Gonzaga,0,"Forro, baiao, brasil"
Wallice,1908672,184808,,https://www.last.fm/music/Wallice,0,"indie pop, indie rock, bedroom pop"
Felly,2367056,184749,,https://www.last.fm/music/Felly,0,"Hip-Hop, rap, electronic"
Taco,1086629,184726,80da83e1-644f-43a7-8db1-143bfd0030d1,https://www.last.fm/music/Taco,0,"new wave, 80s, pop"
Weston Estate,4414609,184692,,https://www.last.fm/music/Weston+Estate,0,"seen live, United States, chill RnB"
sadie jean,1941100,184593,,https://www.last.fm/music/sadie+jean,0,"spotify, upcoming album 2023"
Zion.T,4644541,184416,,https://www.last.fm/music/Zion.T,0,"Korean, rnb, Hip-Hop"
RENforshort,2951790,184294,,https://www.last.fm/music/RENforshort,0,"indie pop, Canadian, indie"
YN Jay,1969157,184279,,https://www.last.fm/music/YN+Jay,0,"rap, american, flint"
